parallel_requests,QPS,median_lat,P95_latency(ms),clustersize,query,rfshards,GROUP,fcts
996,112674.6,3.197259797839698,42.11623754673348,4,direct,rf8_s1__,12,0.00041604042053222656--0.0012590885162353516--0.001501321792602539--0.0016913414001464844--0.0018625259399414062--0.002034902572631836--0.0022115707397460938--0.002398967742919922--0.0026073455810546875--0.002839803695678711--0.00310516357421875--0.0034198760986328125--0.0038170814514160156--0.004315853118896484--0.0049648284912109375--0.005900144577026367--0.007364511489868164--0.010056018829345703--0.0158233642578125--0.03446698188781738
144,145145.8,1.03086967990823,1.7014774557662338,8,direct,rf8_s1__,11,0.0004067420959472656--0.0005657672882080078--0.0006811618804931641--0.0007913112640380859--0.0008490085601806641--0.0008893013000488281--0.0009219646453857422--0.000949859619140625--0.0009768009185791016--0.0010027885437011719--0.0010313987731933594--0.0010609626770019531--0.0010919570922851562--0.0011289119720458984--0.0011720657348632812--0.0012221336364746094--0.0012841224670410156--0.0013642311096191406--0.0014841556549072266--0.0017011165618896484
192,159864.2,1.1937397042500604,2.408325057668784,8,direct,rf8_s1__,11,0.0004012584686279297--0.0006346702575683594--0.0007939338684082031--0.0008914470672607422--0.0009448528289794922--0.0009870529174804688--0.0010235309600830078--0.0010585784912109375--0.0010967254638671875--0.0011358261108398438--0.0011801719665527344--0.00122833251953125--0.0012836456298828125--0.0013430118560791016--0.0014219284057617188--0.001512765884399414--0.00162506103515625--0.0017652511596679688--0.0019867420196533203--0.002390623092651367
240,163771.0,1.387400075423816,3.2477162101052026,8,direct,rf8_s1__,11,0.0004172325134277344--0.0007328987121582031--0.0009086132049560547--0.0009913444519042969--0.001050710678100586--0.0011026859283447266--0.0011501312255859375--0.0012006759643554688--0.0012536048889160156--0.0013120174407958984--0.0013747215270996094--0.001443624496459961--0.001520395278930664--0.0016102790832519531--0.0017170906066894531--0.0018451213836669922--0.0020105838775634766--0.002225160598754883--0.0025682449340820312--0.0032019615173339844
288,161617.8,1.6281744529461037,4.389600096077754,8,direct,rf8_s1__,11,0.000431060791015625--0.0008542537689208984--0.0010280609130859375--0.001116037368774414--0.0011844635009765625--0.0012476444244384766--0.0013120174407958984--0.0013790130615234375--0.0014505386352539062--0.0015285015106201172--0.0016107559204101562--0.0017037391662597656--0.00180816650390625--0.0019237995147705078--0.0020613670349121094--0.0022308826446533203--0.002451658248901367--0.0027577877044677734--0.0032553672790527344--0.004298686981201172
336,170255.1,1.7456521649332442,5.1218821452214165,8,direct,rf8_s1__,11,0.00043892860412597656--0.0008981227874755859--0.0010616779327392578--0.001157522201538086--0.0012345314025878906--0.0013079643249511719--0.0013790130615234375--0.0014536380767822266--0.0015366077423095703--0.001626729965209961--0.0017216205596923828--0.0018239021301269531--0.00194549560546875--0.002084970474243164--0.002246856689453125--0.0024399757385253906--0.0026993751525878906--0.0030760765075683594--0.0037178993225097656--0.00499415397644043
384,177032.0,1.8581090195809005,6.137246294960457,8,direct,rf8_s1__,11,0.00044155120849609375--0.0009481906890869141--0.0011069774627685547--0.0012054443359375--0.0012924671173095703--0.0013718605041503906--0.0014495849609375--0.0015330314636230469--0.001626729965209961--0.0017235279083251953--0.0018312931060791016--0.0019540786743164062--0.0020880699157714844--0.002238750457763672--0.002417325973510742--0.002640962600708008--0.002942323684692383--0.0033864974975585938--0.004166603088378906--0.0058214664459228516
432,188778.2,1.8822042623423212,6.597697460156981,8,direct,rf8_s1__,11,0.0004284381866455078--0.0009531974792480469--0.001110076904296875--0.0012078285217285156--0.0012960433959960938--0.0013773441314697266--0.0014617443084716797--0.0015473365783691406--0.001641988754272461--0.0017402172088623047--0.0018498897552490234--0.00197601318359375--0.0021142959594726562--0.002275228500366211--0.002470254898071289--0.002714872360229492--0.003042936325073242--0.0035207271575927734--0.0043714046478271484--0.006350040435791016
480,193136.7,1.9615151575492131,7.76445816166668,8,direct,rf8_s1__,11,0.00043463706970214844--0.001004934310913086--0.0011608600616455078--0.001260995864868164--0.0013475418090820312--0.0014324188232421875--0.0015194416046142578--0.0016107559204101562--0.0017077922821044922--0.0018146038055419922--0.0019330978393554688--0.0020639896392822266--0.0022118091583251953--0.0023910999298095703--0.002603292465209961--0.0028781890869140625--0.0032644271850585938--0.0038356781005859375--0.004861354827880859--0.007343769073486328
48,48512.4,1.0202646255493164,1.7208290100097656,8,direct,rf8_s1__,11,0.0004210472106933594--0.0005960464477539062--0.0007030963897705078--0.0008144378662109375--0.0008647441864013672--0.0008974075317382812--0.0009284019470214844--0.0009543895721435547--0.0009827613830566406--0.0010106563568115234--0.0010368824005126953--0.0010662078857421875--0.0010974407196044922--0.0011336803436279297--0.001180887222290039--0.001238107681274414--0.0013005733489990234--0.001394033432006836--0.0015354156494140625--0.0017282962799072266
528,195577.2,2.06199142168153,9.048914009670042,8,direct,rf8_s1__,11,0.0004429817199707031--0.0010311603546142578--0.0011868476867675781--0.0012955665588378906--0.0013930797576904297--0.0014827251434326172--0.0015783309936523438--0.001678466796875--0.001781463623046875--0.0018944740295410156--0.0020232200622558594--0.0021657943725585938--0.0023272037506103516--0.0025331974029541016--0.0027801990509033203--0.003093719482421875--0.00353240966796875--0.004213571548461914--0.005491495132446289--0.008568286895751953
576,201017.8,2.09936386161197,9.908605611860546,8,direct,rf8_s1__,11,0.0004189014434814453--0.0010204315185546875--0.0011889934539794922--0.0013072490692138672--0.0014078617095947266--0.0015044212341308594--0.0016024112701416016--0.0017044544219970703--0.0018160343170166016--0.0019333362579345703--0.002063751220703125--0.0022084712982177734--0.0023779869079589844--0.0025844573974609375--0.002831697463989258--0.0031604766845703125--0.0036323070526123047--0.004380226135253906--0.005844593048095703--0.009297370910644531
681,204494.1,2.2097068674424114,12.645884121165556,8,direct,rf8_s1__,11,0.0003941059112548828--0.001047372817993164--0.0012288093566894531--0.0013511180877685547--0.0014598369598388672--0.0015635490417480469--0.0016710758209228516--0.0017828941345214844--0.0019004344940185547--0.0020284652709960938--0.002167224884033203--0.002330780029296875--0.002521991729736328--0.0027511119842529297--0.003053426742553711--0.003446340560913086--0.004024982452392578--0.004990339279174805--0.006885051727294922--0.01179957389831543
786,208785.0,2.290168385596792,15.223046624736421,8,direct,rf8_s1__,11,0.0003902912139892578--0.0010437965393066406--0.0012288093566894531--0.0013628005981445312--0.0014810562133789062--0.001596689224243164--0.0017142295837402344--0.0018322467803955078--0.0019562244415283203--0.0020911693572998047--0.0022439956665039062--0.0024192333221435547--0.002626180648803711--0.002876758575439453--0.003208160400390625--0.0036635398864746094--0.004321098327636719--0.005440235137939453--0.0077970027923583984--0.013810873031616211
891,212631.2,2.3316945922508667,17.453383327869886,8,direct,rf8_s1__,11,0.00041222572326660156--0.0010530948638916016--0.0012433528900146484--0.0013780593872070312--0.0014979839324951172--0.0016188621520996094--0.0017375946044921875--0.0018582344055175781--0.0019884109497070312--0.0021283626556396484--0.0022847652435302734--0.002468109130859375--0.0026788711547851562--0.0029404163360595703--0.003283977508544922--0.003746509552001953--0.004448890686035156--0.00568842887878418--0.008260726928710938--0.015200138092041016
96,99381.8,1.0238399310987822,1.6013578492767957,8,direct,rf8_s1__,11,0.0003883838653564453--0.0005719661712646484--0.0006740093231201172--0.0007886886596679688--0.0008451938629150391--0.0008852481842041016--0.0009167194366455078--0.0009472370147705078--0.0009756088256835938--0.0010046958923339844--0.0010306835174560547--0.0010590553283691406--0.0010898113250732422--0.0011250972747802734--0.0011610984802246094--0.0012061595916748047--0.0012574195861816406--0.0013318061828613281--0.0014269351959228516--0.0016093254089355469
996,215137.7,2.3756462239450022,19.56237323822514,8,direct,rf8_s1__,11,0.0004100799560546875--0.0010683536529541016--0.0012600421905517578--0.0013966560363769531--0.0015223026275634766--0.0016429424285888672--0.0017681121826171875--0.0018918514251708984--0.0020248889923095703--0.002171754837036133--0.0023360252380371094--0.002520322799682617--0.0027387142181396484--0.003013134002685547--0.0033767223358154297--0.003876209259033203--0.0046215057373046875--0.005919933319091797--0.008870124816894531--0.016857624053955078
144,12041.5,11.080913347740696,24.62509070357231,4,direct,rf8_s2__,22,0.0015857219696044922--0.004810810089111328--0.006057262420654297--0.006942272186279297--0.007670402526855469--0.008337259292602539--0.008880376815795898--0.00940084457397461--0.0099639892578125--0.010515451431274414--0.011063337326049805--0.01164555549621582--0.012283563613891602--0.012998580932617188--0.013758420944213867--0.014684200286865234--0.015797853469848633--0.01718282699584961--0.019240856170654297--0.023697376251220703
192,12932.6,13.966999103113547,30.863501361964904,4,direct,rf8_s2__,22,0.001561880111694336--0.0052220821380615234--0.007045269012451172--0.008365154266357422--0.009328842163085938--0.010236263275146484--0.01105356216430664--0.011785745620727539--0.012482166290283203--0.013234138488769531--0.013969898223876953--0.014761209487915039--0.01559758186340332--0.016442060470581055--0.01734781265258789--0.018445253372192383--0.019819974899291992--0.021639347076416016--0.024327993392944336--0.029346942901611328
240,13582.3,16.57337393642457,37.318939019825834,4,direct,rf8_s2__,22,0.0015392303466796875--0.004712343215942383--0.0074656009674072266--0.009305000305175781--0.010694742202758789--0.01188206672668457--0.01295781135559082--0.0139617919921875--0.014843225479125977--0.015737056732177734--0.0166778564453125--0.017586708068847656--0.018614530563354492--0.01968693733215332--0.020887136459350586--0.022256851196289062--0.023943662643432617--0.026042461395263672--0.029230117797851562--0.03562283515930176
288,13435.3,19.98418117391652,51.70205297141239,4,direct,rf8_s2__,22,0.0015044212341308594--0.006241321563720703--0.00887918472290039--0.010877370834350586--0.0125274658203125--0.013947725296020508--0.015259027481079102--0.016458511352539062--0.017603635787963867--0.01875758171081543--0.01997661590576172--0.021114587783813477--0.022362709045410156--0.02375197410583496--0.02529144287109375--0.027065277099609375--0.029123306274414062--0.03199887275695801--0.036516666412353516--0.046722412109375
336,14030.4,22.901278981090297,57.97952872056227,4,direct,rf8_s2__,22,0.0015044212341308594--0.007088661193847656--0.009927511215209961--0.012097835540771484--0.013915777206420898--0.015614032745361328--0.01718425750732422--0.01865530014038086--0.02005171775817871--0.021451473236083984--0.02286052703857422--0.024238109588623047--0.025722980499267578--0.027329206466674805--0.029115676879882812--0.031154394149780273--0.033666133880615234--0.03686928749084473--0.042196035385131836--0.05413198471069336
384,14431.9,25.57829006965914,65.90837827000593,4,direct,rf8_s2__,22,0.0015218257904052734--0.0075261592864990234--0.010788440704345703--0.013326644897460938--0.01544189453125--0.01733994483947754--0.019137859344482422--0.020790576934814453--0.022376298904418945--0.023898601531982422--0.0255281925201416--0.027089357376098633--0.0287473201751709--0.03055882453918457--0.03250551223754883--0.034829139709472656--0.0377352237701416--0.04146981239318848--0.04755377769470215--0.06134176254272461
432,14242.3,29.580602997459025,78.79960866567725,4,direct,rf8_s2__,22,0.0014925003051757812--0.007822751998901367--0.011553049087524414--0.014501810073852539--0.017040014266967773--0.01945185661315918--0.02155160903930664--0.023574352264404297--0.02557229995727539--0.02750706672668457--0.02946639060974121--0.03151106834411621--0.0336148738861084--0.03593039512634277--0.03830671310424805--0.04125332832336426--0.044950008392333984--0.04979872703552246--0.05784916877746582--0.07508111000061035
480,15093.7,32.45517673334145,72.66469268877971,4,direct,rf8_s2__,22,0.001561880111694336--0.009655237197875977--0.013844490051269531--0.01698136329650879--0.019693851470947266--0.022070884704589844--0.024283647537231445--0.02646780014038086--0.02843642234802246--0.030399084091186523--0.0323636531829834--0.03432798385620117--0.03639984130859375--0.038667917251586914--0.04101991653442383--0.04374194145202637--0.04704451560974121--0.05129384994506836--0.05747652053833008--0.07080459594726562
48,8741.4,4.658608436584473,11.904745101928711,4,direct,rf8_s2__,22,0.0015070438385009766--0.002665281295776367--0.003239870071411133--0.0035140514373779297--0.003737211227416992--0.003922939300537109--0.004078865051269531--0.004235982894897461--0.0043981075286865234--0.004567146301269531--0.004749774932861328--0.004930019378662109--0.005144357681274414--0.005378007888793945--0.005651235580444336--0.006017208099365234--0.006528615951538086--0.007367610931396484--0.008650541305541992--0.011571884155273438
528,16351.2,32.41698022158641,80.60937782503524,4,direct,rf8_s2__,22,0.0013995170593261719--0.0073528289794921875--0.011634111404418945--0.015035152435302734--0.018015623092651367--0.020756006240844727--0.023311138153076172--0.025733470916748047--0.02807331085205078--0.030346393585205078--0.03248453140258789--0.03475785255432129--0.037076473236083984--0.03954625129699707--0.04232668876647949--0.04555392265319824--0.04954266548156738--0.05482339859008789--0.06297016143798828--0.07916522026062012
576,17310.6,34.00446551893822,80.83800007315243,4,direct,rf8_s2__,22,0.0014622211456298828--0.0064733028411865234--0.0112762451171875--0.015319108963012695--0.018601417541503906--0.02154254913330078--0.024298429489135742--0.026926279067993164--0.02935338020324707--0.03178882598876953--0.03426313400268555--0.03673505783081055--0.03917717933654785--0.04183673858642578--0.04471778869628906--0.04790616035461426--0.051705360412597656--0.05673098564147949--0.0644078254699707--0.07925200462341309
681,17674.0,39.598939689963046,89.48006869418934,4,direct,rf8_s2__,22,0.0014176368713378906--0.008102893829345703--0.014007568359375--0.01864767074584961--0.022417783737182617--0.02572321891784668--0.02877354621887207--0.0317082405090332--0.0344691276550293--0.03721928596496582--0.03992056846618652--0.042618513107299805--0.045316457748413086--0.048323869705200195--0.05145120620727539--0.054978370666503906--0.0590815544128418--0.06448125839233398--0.0724022388458252--0.08766627311706543
786,17784.0,46.93104379673294,97.41343671295243,4,direct,rf8_s2__,22,0.0014405250549316406--0.009686470031738281--0.01763439178466797--0.02324652671813965--0.02770519256591797--0.031555891036987305--0.035031795501708984--0.03828883171081543--0.04134774208068848--0.04437708854675293--0.04723477363586426--0.05021834373474121--0.05328559875488281--0.056446075439453125--0.05982041358947754--0.06362128257751465--0.06804585456848145--0.07380485534667969--0.08161401748657227--0.09598278999328613
891,18067.8,52.86454859744297,106.23259383640932,4,direct,rf8_s2__,22,0.0014057159423828125--0.009672880172729492--0.019908428192138672--0.026769638061523438--0.03187370300292969--0.03626441955566406--0.040169715881347656--0.043752193450927734--0.04710698127746582--0.05029916763305664--0.053494930267333984--0.05662083625793457--0.05985617637634277--0.06326174736022949--0.06696081161499023--0.07096982002258301--0.07578134536743164--0.08173537254333496--0.089935302734375--0.10487031936645508
96,11157.8,8.035246206789601,16.376128002088898,4,direct,rf8_s2__,22,0.0014011859893798828--0.003916025161743164--0.004782676696777344--0.005396842956542969--0.005871772766113281--0.006279945373535156--0.00664973258972168--0.007010936737060547--0.007375955581665039--0.00771331787109375--0.00807809829711914--0.008460760116577148--0.008872509002685547--0.009332656860351562--0.009821891784667969--0.010390281677246094--0.011087656021118164--0.012041091918945312--0.013463973999023438--0.015941858291625977
996,18161.6,59.48175958736626,117.53724906630889,4,direct,rf8_s2__,22,0.0015082359313964844--0.010801076889038086--0.02220916748046875--0.030247926712036133--0.036194562911987305--0.04107856750488281--0.04533219337463379--0.04933500289916992--0.053019046783447266--0.05656886100769043--0.060118675231933594--0.06359195709228516--0.06717085838317871--0.07088494300842285--0.0748443603515625--0.07907629013061523--0.08405184745788574--0.09032630920410156--0.09924960136413574--0.11606431007385254
144,23468.6,5.961272814502455,11.449477443956349,8,direct,rf8_s2__,21,0.0014574527740478516--0.003197908401489258--0.0038292407989501953--0.00425267219543457--0.004557371139526367--0.00482487678527832--0.0050771236419677734--0.005297422409057617--0.005509376525878906--0.0057370662689208984--0.005954742431640625--0.00618433952331543--0.006447553634643555--0.0067234039306640625--0.007039546966552734--0.007410287857055664--0.007856130599975586--0.008491277694702148--0.009368896484375--0.011257648468017578
192,22293.3,8.14857065063162,17.32533248429446,8,direct,rf8_s2__,21,0.001699209213256836--0.0039865970611572266--0.004953145980834961--0.005543231964111328--0.006013393402099609--0.006400346755981445--0.006768941879272461--0.007113218307495117--0.007460832595825195--0.007806062698364258--0.00815582275390625--0.00855255126953125--0.008945703506469727--0.009383201599121094--0.009891748428344727--0.010468482971191406--0.011167526245117188--0.012193918228149414--0.013702392578125--0.0167081356048584
240,24047.0,9.648618619304058,19.98248967257413,8,direct,rf8_s2__,21,0.001621246337890625--0.004374027252197266--0.005570173263549805--0.006348371505737305--0.006960630416870117--0.007474660873413086--0.007945060729980469--0.008358240127563477--0.008773088455200195--0.009202957153320312--0.009638071060180664--0.01009988784790039--0.010589122772216797--0.011144161224365234--0.011749982833862305--0.012441396713256836--0.013315916061401367--0.014445066452026367--0.01616215705871582--0.019523143768310547
288,24606.7,11.158760662736563,23.51202389289593,8,direct,rf8_s2__,21,0.0015385150909423828--0.0047266483306884766--0.006123542785644531--0.0071027278900146484--0.007833480834960938--0.008446455001831055--0.008993148803710938--0.009531259536743164--0.010070562362670898--0.010596752166748047--0.01112508773803711--0.011712789535522461--0.012319326400756836--0.013008594512939453--0.013769149780273438--0.014626264572143555--0.015683412551879883--0.0169985294342041--0.018924713134765625--0.0227200984954834
336,25852.3,12.516117660251595,27.284132658377203,8,direct,rf8_s2__,21,0.0012485980987548828--0.005036354064941406--0.0066111087799072266--0.007691860198974609--0.00854802131652832--0.009293556213378906--0.00996088981628418--0.010586261749267578--0.01120138168334961--0.01183462142944336--0.012499332427978516--0.013159036636352539--0.013852834701538086--0.014583110809326172--0.015430450439453125--0.016438961029052734--0.017621994018554688--0.019116878509521484--0.021291494369506836--0.025678396224975586
384,20260.1,15.149178900249265,63.34207774443948,8,direct,rf8_s2__,21,0.0015320777893066406--0.005023002624511719--0.006676673889160156--0.008016586303710938--0.009161233901977539--0.010167837142944336--0.011170387268066406--0.01212763786315918--0.0130767822265625--0.014055013656616211--0.015045881271362305--0.01615285873413086--0.01734018325805664--0.018692731857299805--0.020303726196289062--0.022309303283691406--0.02507162094116211--0.02941441535949707--0.037841081619262695--0.05972123146057129
432,21467.7,16.539880207606725,58.764352776487854,8,direct,rf8_s2__,21,0.0014264583587646484--0.00516819953918457--0.007027149200439453--0.008608579635620117--0.009976625442504883--0.011161565780639648--0.01231527328491211--0.013354063034057617--0.014400482177734375--0.015423059463500977--0.016470909118652344--0.01759052276611328--0.01876044273376465--0.020046710968017578--0.021587848663330078--0.02337193489074707--0.025609254837036133--0.02870941162109375--0.03387737274169922--0.0483546257019043
480,24951.0,16.541635841749518,53.11846634164391,8,direct,rf8_s2__,21,0.0013844966888427734--0.005075216293334961--0.007283687591552734--0.00897526741027832--0.01031494140625--0.01148676872253418--0.012555837631225586--0.013559103012084961--0.014529943466186523--0.01551055908203125--0.016476869583129883--0.0175020694732666--0.018580913543701172--0.019741058349609375--0.0210723876953125--0.02260565757751465--0.02454853057861328--0.02720022201538086--0.03171563148498535--0.043947696685791016
48,12722.4,3.670511245727539,6.285533905029297,8,direct,rf8_s2__,21,0.0013606548309326172--0.002045154571533203--0.0028176307678222656--0.003098011016845703--0.003235340118408203--0.003341197967529297--0.003421783447265625--0.0035004615783691406--0.003576993942260742--0.003652811050415039--0.003732919692993164--0.003829479217529297--0.003926277160644531--0.0040323734283447266--0.004150390625--0.004318714141845703--0.004524946212768555--0.004824399948120117--0.005291938781738281--0.006199359893798828
528,26557.8,17.366807415800274,55.57323446813619,8,direct,rf8_s2__,21,0.0014994144439697266--0.004957914352416992--0.0071942806243896484--0.009062767028808594--0.010609626770019531--0.011945724487304688--0.013114213943481445--0.014208316802978516--0.01524496078491211--0.016288042068481445--0.017308950424194336--0.018388748168945312--0.01955103874206543--0.020830392837524414--0.0222170352935791--0.023868322372436523--0.025920391082763672--0.028555631637573242--0.033040761947631836--0.04599261283874512
576,28006.4,18.528414020076344,54.10030308891745,8,direct,rf8_s2__,21,0.0014216899871826172--0.004476785659790039--0.007258892059326172--0.009412288665771484--0.011152267456054688--0.012656211853027344--0.013961315155029297--0.015172243118286133--0.016328096389770508--0.017446517944335938--0.01857757568359375--0.01976609230041504--0.02096843719482422--0.022266387939453125--0.023708820343017578--0.025470972061157227--0.02756953239440918--0.03042912483215332--0.034920454025268555--0.04672884941101074
681,29146.4,21.412520248055632,64.85378201150964,8,direct,rf8_s2__,21,0.0013573169708251953--0.0045092105865478516--0.007505178451538086--0.010246992111206055--0.012508153915405273--0.014393329620361328--0.016005277633666992--0.017472267150878906--0.018825769424438477--0.020136594772338867--0.021426916122436523--0.022768735885620117--0.02421736717224121--0.025733232498168945--0.027413606643676758--0.02934408187866211--0.031676292419433594--0.034821510314941406--0.03995537757873535--0.0547027587890625
786,30538.3,22.40164714828037,80.96957330099207,8,direct,rf8_s2__,21,0.0013911724090576172--0.0039980411529541016--0.005689859390258789--0.008516311645507812--0.01144552230834961--0.014169931411743164--0.016361713409423828--0.018266916275024414--0.020083189010620117--0.021803617477416992--0.02345728874206543--0.02511739730834961--0.026755571365356445--0.02863335609436035--0.03068709373474121--0.03294777870178223--0.03584885597229004--0.039721012115478516--0.04619598388671875--0.06868362426757812
891,28851.6,27.085229237162388,109.90301678989663,8,direct,rf8_s2__,21,0.0013458728790283203--0.0045359134674072266--0.006716251373291016--0.009678125381469727--0.012844324111938477--0.015914440155029297--0.018702983856201172--0.021076440811157227--0.02327704429626465--0.025347232818603516--0.02733325958251953--0.029329299926757812--0.03134608268737793--0.033531904220581055--0.03595614433288574--0.03876972198486328--0.04220271110534668--0.04703712463378906--0.05574607849121094--0.10333538055419922
96,23084.9,4.035684527183066,6.666769786756866,8,direct,rf8_s2__,21,0.0013699531555175781--0.002321004867553711--0.0029845237731933594--0.003243684768676758--0.0034101009368896484--0.0035376548767089844--0.0036585330963134766--0.0037605762481689453--0.0038635730743408203--0.003968715667724609--0.004069805145263672--0.004175901412963867--0.0042874813079833984--0.004423379898071289--0.0045626163482666016--0.00473332405090332--0.004930734634399414--0.005206584930419922--0.005634307861328125--0.006527423858642578
996,33129.4,29.512042273022608,77.09077197707488,8,direct,rf8_s2__,21,0.0013303756713867188--0.0055179595947265625--0.009597539901733398--0.013628721237182617--0.017068862915039062--0.01988363265991211--0.02226853370666504--0.0243682861328125--0.026320695877075195--0.028180837631225586--0.030007600784301758--0.031870365142822266--0.03381681442260742--0.03586626052856445--0.038074493408203125--0.0405888557434082--0.04362344741821289--0.047627925872802734--0.05379033088684082--0.07157254219055176
